"DATA";"CAV_CAL";"CAV_GRAF";"SAR_CAL";"SAR_GRAF";"BIQ_CAL";"BIQ_GRAF";"CAR_CAL";"CAR_GRAF";"OUT_CAL";"OUT_GRAF";"PORTO"
"2006-01-18";0;0;14410;14410;0;0;47,3;47,3;1213,3;1213,3;"SESIMBRA"
"2006-01-18";0;0;162,2;162,2;0;0;1016,7;1016,7;307,3;307,3;"SETUBAL"
"2006-01-18";0;0;33744;33744;0;0;739,5;739,5;2591,8;2591,8;"SINES"
"2006-01-18";0;0;15600;15600;0;0;500;500;900;900;"PORTIMAO"
"2006-01-18";1527;1527;2552;2552;0;0;80;80;20;20;"OLHAO"
"2006-01-18";0;0;0;0;0;0;168;168;668,8;668,8;"QUARTEIRA"
"2006-01-19";3510;3510;32962,5;32962,5;0;0;1224;1224;0;0;"MATOSINHOS"
"2006-01-19";9585;9585;40725;40725;0;0;324;324;842,4;842,4;"PENICHE"
"2006-01-19";0;0;14080;14080;0;0;80;80;7683,2;7683,2;"SESIMBRA"
"2006-01-19";2;2;24200;24200;0;0;1593,1;1593,1;815,5;815,5;"SETUBAL"
"2006-01-19";0;0;3432;3432;0;0;5;5;346,7;346,7;"SINES"
"2006-01-19";22;22;2597,2;2597,2;0;0;27,7;27,7;0;0;"LAGOS"
"2006-01-19";0;0;0;0;0;0;47,5;47,5;12,9;12,9;"QUARTEIRA"
"2006-01-20";0;0;0;0;0;0;1,1;1,1;4,7;4,7;"VIANA DO CASTELO"
"2006-01-20";540;540;16155;16155;0;0;450;450;0;0;"MATOSINHOS"
"2006-01-20";6210;6210;8617,5;8617,5;0;0;2736;2736;1224,1;1224,1;"PENICHE"
"2006-01-20";0;0;337,5;337,5;0;0;912,8;912,8;1952,5;1952,5;"SETUBAL"
"2006-01-20";1824;1824;29664;29664;0;0;1200;1200;72,5;72,5;"SINES"
"2006-01-20";4;4;58;58;0;0;10;10;170;170;"OLHAO"
"2006-01-21";576;576;14640;14640;0;0;147,8;147,8;1117,2;1117,2;"SINES"
"2006-01-21";0;0;873;873;350;350;5;5;0;0;"OLHAO"
"2006-01-23";12937,5;12937,5;16650;16650;0;0;1530;1530;3,2;3,2;"MATOSINHOS"
"2006-01-23";15367,5;15367,5;17865;17865;0;0;720;720;3108,2;3108,2;"PENICHE"
"2006-01-23";345;345;19035;19035;0;0;1946,3;1946,3;1572,7;1572,7;"SETUBAL"
"2006-01-23";0;0;0;0;0;0;110;110;0;0;"SINES"
"2006-01-24";0;0;0;0;0;0;0,7;0,7;4,1;4,1;"VIANA DO CASTELO"
"2006-01-24";5647,5;5647,5;14715;14715;0;0;2358;2358;57,5;57,5;"MATOSINHOS"
"2006-01-24";536,6;536,6;9885;9885;0;0;12,9;12,9;1730,6;1730,6;"SETUBAL"
"2006-01-24";1200;1200;33552;33552;0;0;1590,2;1590,2;114,2;114,2;"SINES"
"2006-01-25";0;0;3667,5;3667,5;0;0;2664;2664;0;0;"MATOSINHOS"
"2006-01-25";0;0;7582,5;7582,5;0;0;72;72;1799,5;1799,5;"PENICHE"
"2006-01-25";234;234;9590,7;9590,7;0;0;48,5;48,5;648;648;"SETUBAL"
"2006-01-25";912;912;28608;28608;0;0;34;34;67,5;67,5;"SINES"
"2006-01-26";0;0;19237,5;19237,5;0;0;3600;3600;0;0;"MATOSINHOS"
"2006-01-26";2890;2890;24457,5;24457,5;0;0;828;828;234,6;234,6;"PENICHE"
"2006-01-26";15,1;15,1;7491,3;7491,3;0;0;600,5;600,5;993,7;993,7;"SETUBAL"
"2006-01-27";0;0;0;0;0;0;457,4;457,4;2180,8;2180,8;"SETUBAL"
"2006-01-27";19,5;19,5;0;0;0;0;49,3;49,3;1317,8;1317,8;"QUARTEIRA"
"2006-01-28";0;0;4140;4140;0;0;72;72;0;0;"SESIMBRA"
"2006-01-28";0;0;0;0;0;0;9,3;9,3;313;313;"QUARTEIRA"
"2006-01-30";1462,5;1462,5;40387,5;40387,5;0;0;864;864;258,3;258,3;"MATOSINHOS"
"2006-01-30";0;0;18570;18570;0;0;766,1;766,1;323,3;323,3;"SETUBAL"
"2006-01-31";135;135;12105;12105;0;0;540;540;102;102;"PENICHE"
"2006-01-31";0;0;8380;8380;0;0;30;30;0;0;"SESIMBRA"
"2006-01-31";0;0;17010;17010;0;0;773;773;188,8;188,8;"SETUBAL"
"2006-01-31";1704;1704;50952;50952;0;0;240;240;515;515;"SINES"
"2006-02-01";2655;2655;13522,5;13522,5;0;0;2142;2142;0;0;"MATOSINHOS"
"2006-02-01";215,2;215,2;18167,4;18167,4;0;0;4642,3;4642,3;5,1;5,1;"SETUBAL"
"2006-02-02";3577,5;3577,5;28192,5;28192,5;0;0;288;288;0;0;"MATOSINHOS"
"2006-02-02";2616;2616;20802;20802;0;0;3;3;0;0;"SINES"
"2006-02-03";0;0;3150;3150;0;0;166,5;166,5;0;0;"AVEIRO"
"2006-02-03";0;0;215,2;215,2;0;0;1120;1120;0;0;"SETUBAL"
"2006-02-03";2544;2544;36096;36096;0;0;42,6;42,6;0;0;"SINES"
"2006-02-04";290;290;560;560;0;0;24;24;3;3;"SESIMBRA"
"2006-02-04";144;144;32784;32784;0;0;13,1;13,1;168,9;168,9;"SINES"
"2006-02-04";9,3;9,3;0;0;0;0;90,2;90,2;570,9;570,9;"QUARTEIRA"
"2006-02-06";11565;11565;25852,5;25852,5;0;0;15624;15624;0;0;"MATOSINHOS"
"2006-02-06";0;0;1935;1935;22,5;22,5;1591;1591;0;0;"AVEIRO"
"2006-02-06";0;0;14062,5;14062,5;0;0;36;36;520,1;520,1;"PENICHE"
"2006-02-06";0;0;1920;1920;0;0;59,2;59,2;231,6;231,6;"SESIMBRA"
"2006-02-06";0;0;10650;10650;0;0;9747,5;9747,5;499;499;"SETUBAL"
"2006-02-06";0;0;0;0;0;0;265;265;24;24;"SINES"
"2006-02-07";225;225;18877,5;18877,5;0;0;4014;4014;0;0;"MATOSINHOS"
"2006-02-07";360;360;15772,5;15772,5;0;0;54;54;349,8;349,8;"PENICHE"
"2006-02-07";0;0;13505;13505;0;0;306;306;325,1;325,1;"SESIMBRA"
"2006-02-07";0;0;12333,5;12333,5;0;0;4707,4;4707,4;273,5;273,5;"SETUBAL"
"2006-02-07";648;648;47712;47712;0;0;5,4;5,4;75,7;75,7;"SINES"
"2006-02-07";0;0;945;945;0;0;74;74;0;0;"OLHAO"
"2006-02-08";0;0;13230;13230;0;0;4,3;4,3;159,3;159,3;"SETUBAL"
"2006-02-09";22,5;22,5;16965;16965;0;0;54;54;602,4;602,4;"PENICHE"
"2006-02-09";795,3;795,3;9090;9090;0;0;469,8;469,8;426,6;426,6;"SETUBAL"
"2006-02-09";3144;3144;20880;20880;0;0;140;140;0;0;"SINES"
"2006-02-10";31,3;31,3;0;0;0;0;465,9;465,9;552,7;552,7;"SETUBAL"
"2006-02-10";2112;2112;20136;20136;0;0;24;24;0;0;"SINES"
"2006-02-11";76;76;360;360;0;0;170;170;0;0;"SESIMBRA"
"2006-02-11";9,6;9,6;0;0;0;0;143,8;143,8;442,4;442,4;"QUARTEIRA"
"2006-02-13";2542,5;2542,5;36585;36585;0;0;198;198;300;300;"PENICHE"
"2006-02-14";45;45;31410;31410;0;0;8028;8028;0;0;"MATOSINHOS"
"2006-02-14";180;180;11320;11320;0;0;80,3;80,3;6979,6;6979,6;"SESIMBRA"
"2006-02-14";26,3;26,3;14743;14743;0;0;215,8;215,8;3164,3;3164,3;"SETUBAL"
"2006-02-14";10715,5;10715,5;35856;35856;0;0;2008,3;2008,3;1219,9;1219,9;"SINES"
"2006-02-15";0;0;7830;7830;0;0;4284;4284;0;0;"MATOSINHOS"
"2006-02-15";0;0;10462,5;10462,5;0;0;1998;1998;934,1;934,1;"PENICHE"
"2006-02-15";0;0;14148,8;14148,8;0;0;966,4;966,4;846,9;846,9;"SETUBAL"
"2006-02-15";4728;4728;37071,5;37071,5;0;0;501;501;679,8;679,8;"SINES"
"2006-02-15";15;15;7410;7410;0;0;104;104;130,5;130,5;"OLHAO"
"2006-02-15";45,4;45,4;0;0;0;0;372;372;988;988;"QUARTEIRA"
"2006-02-16";0;0;3940;3940;0;0;216;216;275,5;275,5;"SESIMBRA"
"2006-02-16";0;0;0;0;0;0;1674;1674;127;127;"SETUBAL"
"2006-02-16";0;0;0;0;0;0;5,6;5,6;1917,2;1917,2;"QUARTEIRA"
"2006-02-17";0;0;108;108;0;0;550;550;0;0;"SESIMBRA"
"2006-02-17";0;0;0;0;0;0;1290;1290;60;60;"SETUBAL"
"2006-02-17";0;0;0;0;0;0;84,3;84,3;225,1;225,1;"QUARTEIRA"
"2006-02-18";0;0;168;168;0;0;20,7;20,7;1552,6;1552,6;"QUARTEIRA"
"2006-03-01";0;0;8894;8894;0;0;1984,3;1984,3;1704,1;1704,1;"SETUBAL"
"2006-03-02";0;0;24682,5;24682,5;0;0;846;846;55,1;55,1;"PENICHE"
"2006-03-02";0;0;4540;4540;0;0;90,5;90,5;1663,4;1663,4;"SESIMBRA"
"2006-03-02";0;0;0;0;0;0;656;656;133,6;133,6;"SETUBAL"
"2006-03-02";1536;1536;26832;26832;0;0;131,7;131,7;437,4;437,4;"SINES"
"2006-03-02";0;0;20207;20207;0;0;12;12;69,5;69,5;"OLHAO"
"2006-03-02";0;0;0;0;0;0;63,6;63,6;1108,5;1108,5;"QUARTEIRA"
"2006-03-03";0;0;0;0;0;0;531;531;0;0;"SETUBAL"
"2006-03-03";40,8;40,8;0;0;0;0;149,6;149,6;411,9;411,9;"QUARTEIRA"
"2006-03-09";0;0;0;0;0;0;822;822;135;135;"SETUBAL"
"2006-03-09";89;89;6812;6812;0;0;363;363;0;0;"OLHAO"
"2006-03-10";0;0;1409;1409;0;0;9;9;59;59;"SESIMBRA"
"2006-03-13";0;0;12480;12480;0;0;669,6;669,6;145;145;"SETUBAL"
"2006-03-13";0;0;0;0;0;0;47;47;144,1;144,1;"QUARTEIRA"
"2006-03-14";0;0;1620;1620;0;0;126;126;0;0;"MATOSINHOS"
"2006-03-14";0;0;127,2;127,2;0;0;939,9;939,9;410,3;410,3;"SETUBAL"
"2006-03-14";1608;1608;24922;24922;0;0;1419,2;1419,2;4594;4594;"SINES"
"2006-03-14";62;62;2400;2400;1569;1569;3723;3723;2,1;2,1;"OLHAO"
"2006-03-14";0;0;0;0;0;0;300;300;39,4;39,4;"QUARTEIRA"
"2006-03-15";0;0;1025;1025;0;0;60;60;238,9;238,9;"SESIMBRA"
"2006-03-15";2856;2856;16699,1;16699,1;0;0;404;404;385,6;385,6;"SINES"
"2006-03-15";120;120;1271;1271;0;0;355;355;489,6;489,6;"OLHAO"
"2006-03-15";0;0;0;0;0;0;8,3;8,3;454,8;454,8;"QUARTEIRA"
"2006-03-16";0;0;0;0;0;0;1300;1300;75,8;75,8;"SESIMBRA"
"2006-03-16";0;0;615;615;0;0;2707;2707;80;80;"SETUBAL"
"2006-03-16";0;0;15984;15984;0;0;0,7;0,7;652;652;"SINES"
"2006-03-17";0;0;22905;22905;0;0;3330;3330;61,4;61,4;"PENICHE"
"2006-03-17";0;0;0;0;0;0;192;192;320;320;"SESIMBRA"
"2006-03-17";0;0;0;0;0;0;319,3;319,3;2187;2187;"SETUBAL"
"2006-03-17";456;456;7944;7944;0;0;40,3;40,3;1742,1;1742,1;"SINES"
"2006-03-17";70,9;70,9;0;0;0;0;130,5;130,5;408,7;408,7;"QUARTEIRA"
"2006-03-20";3757,5;3757,5;3330;3330;0;0;216;216;473,2;473,2;"PENICHE"
"2006-03-20";0;0;0;0;0;0;81;81;1265,5;1265,5;"QUARTEIRA"
"2006-03-21";580;580;1120;1120;0;0;18;18;0;0;"SESIMBRA"
"2006-03-21";270,4;270,4;139,5;139,5;0;0;774,4;774,4;272,4;272,4;"SETUBAL"
"2006-03-21";0;0;0;0;0;0;13;13;376,4;376,4;"QUARTEIRA"
"2006-03-22";0;0;0;0;0;0;38,6;38,6;24;24;"SETUBAL"
"2006-03-22";2484;2484;22416;22416;0;0;12,1;12,1;667,4;667,4;"SINES"
"2006-03-25";0;0;24312;24312;0;0;1,1;1,1;103,4;103,4;"SINES"
"2006-03-25";1929;1929;10939;10939;150;150;953;953;96,4;96,4;"OLHAO"
"2006-03-25";15,5;15,5;0;0;0;0;42,8;42,8;1917,2;1917,2;"QUARTEIRA"
"2006-03-26";0;0;152,2;152,2;0;0;16,1;16,1;751,9;751,9;"SETUBAL"
"2006-03-26";19,4;19,4;0;0;0;0;11,8;11,8;1211,3;1211,3;"QUARTEIRA"
"2006-03-27";0;0;18;18;0;0;137,4;137,4;2815;2815;"SETUBAL"
"2006-03-27";14;14;0;0;0;0;15,6;15,6;1567,7;1567,7;"SINES"
"2006-03-27";6,5;6,5;13030;13030;0;0;75;75;643,7;643,7;"OLHAO"
"2006-03-27";28,1;28,1;0;0;0;0;69,6;69,6;1580;1580;"QUARTEIRA"
"2006-03-28";0;0;0;0;0;0;605,3;605,3;4821,3;4821,3;"SETUBAL"
"2006-03-28";0;0;72;72;0;0;22,1;22,1;5000,5;5000,5;"SINES"
"2006-03-28";0;0;5442;5442;0;0;57;57;969,2;969,2;"OLHAO"
"2006-03-28";157;157;0;0;0;0;50,4;50,4;1959,1;1959,1;"QUARTEIRA"
"2006-03-29";300;300;3900;3900;0;0;1507,1;1507,1;640,6;640,6;"SESIMBRA"
"2006-03-29";0;0;0;0;0;0;5293,1;5293,1;2936;2936;"SETUBAL"
"2006-03-29";120;120;0;0;0;0;16,3;16,3;611,5;611,5;"SINES"
"2006-03-29";142;142;6723;6723;0;0;89;89;75,2;75,2;"OLHAO"
"2006-03-29";21,2;21,2;0;0;0;0;18,4;18,4;2016,7;2016,7;"QUARTEIRA"
"2006-03-30";60;60;3300;3300;0;0;7832;7832;436;436;"SESIMBRA"
"2006-03-30";0;0;0;0;0;0;2012;2012;948,4;948,4;"SETUBAL"
"2006-03-30";3504;3504;7632;7632;0;0;184,4;184,4;417,6;417,6;"SINES"
"2006-03-30";0;0;8750;8750;0;0;418;418;52;52;"OLHAO"
"2006-03-30";7,9;7,9;564,6;564,6;0;0;521,1;521,1;685,5;685,5;"QUARTEIRA"
"2006-03-31";162,4;162,4;648;648;0;0;124,5;124,5;822,5;822,5;"SINES"
"2006-03-31";0;0;2972;2972;0;0;529;529;174;174;"OLHAO"
"2006-03-31";42,2;42,2;84;84;0;0;340,3;340,3;371,3;371,3;"QUARTEIRA"
"2006-04-02";519;519;451,1;451,1;0;0;1850,3;1850,3;519,2;519,2;"SETUBAL"
"2006-04-02";0;0;0;0;0;0;58,5;58,5;0;0;"SINES"
"2006-04-03";0;0;4200;4200;0;0;269;269;32,4;32,4;"SESIMBRA"
"2006-04-03";480;480;4632;4632;0;0;95,3;95,3;27,4;27,4;"SINES"
"2006-04-03";0;0;1142;1142;0;0;2665;2665;281,4;281,4;"OLHAO"
"2006-04-03";0;0;0;0;0;0;504;504;0;0;"QUARTEIRA"
"2006-04-04";0;0;4187;4187;0;0;1576;1576;92,8;92,8;"OLHAO"
"2006-04-04";163;163;300;300;0;0;470,4;470,4;192,3;192,3;"QUARTEIRA"
"2006-04-06";2975,1;2975,1;20992,5;20992,5;0;0;2723,4;2723,4;623,2;623,2;"MATOSINHOS"
"2006-04-06";0;0;23,2;23,2;0;0;1128,2;1128,2;6074,2;6074,2;"SETUBAL"
"2006-04-06";0;0;14322;14322;0;0;48;48;3,5;3,5;"OLHAO"
"2006-04-06";245,4;245,4;0;0;0;0;157,1;157,1;1093,5;1093,5;"QUARTEIRA"
"2006-04-07";140;140;3700;3700;0;0;27;27;0;0;"SESIMBRA"
"2006-04-07";96;96;648;648;0;0;73,9;73,9;10,5;10,5;"SINES"
"2006-04-07";0;0;456;456;0;0;183,1;183,1;885;885;"QUARTEIRA"
"2006-04-09";126,8;126,8;0;0;0;0;949,9;949,9;2177,1;2177,1;"SETUBAL"
"2006-04-09";215,5;215,5;4;4;0;0;25,1;25,1;1,2;1,2;"QUARTEIRA"
"2006-04-10";1400;1400;3810;3810;0;0;291,8;291,8;0;0;"SESIMBRA"
"2006-04-10";0;0;0;0;0;0;722,5;722,5;370,7;370,7;"SETUBAL"
"2006-04-10";240;240;4224;4224;0;0;78,3;78,3;1412,9;1412,9;"SINES"
"2006-04-10";25199;25199;6156;6156;0;0;185;185;1261,8;1261,8;"OLHAO"
"2006-04-10";0;0;0;0;0;0;16;16;1551,1;1551,1;"QUARTEIRA"
"2006-04-11";480;480;3490;3490;0;0;200,6;200,6;828;828;"SESIMBRA"
"2006-04-11";348;348;0;0;0;0;950,1;950,1;632,1;632,1;"SETUBAL"
"2006-04-11";24;24;806;806;0;0;16;16;136,4;136,4;"SINES"
"2006-04-11";14;14;240;240;0;0;84;84;2076;2076;"OLHAO"
"2006-04-11";111;111;0;0;0;0;32,8;32,8;1221;1221;"QUARTEIRA"
"2006-04-12";240;240;8440;8440;0;0;344;344;270,5;270,5;"SESIMBRA"
"2006-04-12";351,7;351,7;127,4;127,4;0;0;1653,1;1653,1;1178,4;1178,4;"SETUBAL"
"2006-04-12";7752;7752;11429,5;11429,5;0;0;58,7;58,7;122,8;122,8;"SINES"
"2006-04-12";962,7;962,7;0;0;0;0;112,8;112,8;3293;3293;"QUARTEIRA"
"2006-04-16";157,8;157,8;282,4;282,4;0;0;3484,3;3484,3;557,1;557,1;"SETUBAL"
"2006-04-16";0;0;0;0;0;0;7,3;7,3;51,5;51,5;"SINES"
"2006-04-16";0;0;0;0;0;0;20;20;57,3;57,3;"QUARTEIRA"
"2006-04-17";2234,5;2234,5;6140;6140;0;0;1482,5;1482,5;1013,8;1013,8;"SESIMBRA"
"2006-04-17";19,5;19,5;0;0;0;0;5440,2;5440,2;1346,2;1346,2;"SETUBAL"
"2006-04-17";4344;4344;15312;15312;0;0;20;20;450,7;450,7;"SINES"
"2006-04-17";0;0;204;204;0;0;92,2;92,2;700,4;700,4;"QUARTEIRA"
"2006-04-18";785;785;1380;1380;0;0;2548,8;2548,8;202,9;202,9;"SESIMBRA"
"2006-04-18";90;90;208;208;0;0;3829,4;3829,4;626,6;626,6;"SETUBAL"
"2006-04-18";984;984;6855,5;6855,5;0;0;196,2;196,2;370,3;370,3;"SINES"
"2006-04-18";44026;44026;135;135;0;0;805;805;668,1;668,1;"OLHAO"
"2006-04-18";0;0;516;516;0;0;75;75;3990;3990;"QUARTEIRA"
"2006-04-19";0;0;45225;45225;0;0;504;504;0;0;"FIGUEIRA DA FOZ"
"2006-04-19";480;480;7180;7180;0;0;431;431;495;495;"SESIMBRA"
"2006-04-19";0;0;30,1;30,1;0;0;2407,1;2407,1;970,6;970,6;"SETUBAL"
"2006-04-19";0;0;513;513;0;0;1650;1650;120;120;"OLHAO"
"2006-04-19";20,5;20,5;0;0;0;0;12;12;286,5;286,5;"QUARTEIRA"
"2006-04-20";80;80;0;0;0;0;588;588;283,7;283,7;"SESIMBRA"
"2006-04-20";47,6;47,6;23,5;23,5;0;0;1531,2;1531,2;767,6;767,6;"SETUBAL"
"2006-04-20";0;0;3144,4;3144,4;0;0;53,1;53,1;0;0;"LAGOS"
"2006-04-20";0;0;36;36;0;0;2111,3;2111,3;31,6;31,6;"OLHAO"
"2006-04-20";0;0;0;0;0;0;926,9;926,9;536,6;536,6;"QUARTEIRA"
"2006-04-21";0;0;0;0;0;0;2474;2474;0;0;"OLHAO"
"2006-04-21";0;0;0;0;0;0;963,6;963,6;94,5;94,5;"QUARTEIRA"
"2006-04-23";720;720;927,8;927,8;0;0;543;543;1006,5;1006,5;"SETUBAL"
"2006-04-25";0;0;34425;34425;0;0;18;18;0;0;"MATOSINHOS"
"2006-04-25";700;700;7125,6;7125,6;0;0;409,3;409,3;95,5;95,5;"SESIMBRA"
"2006-04-25";170,4;170,4;40,7;40,7;0;0;844,1;844,1;750;750;"SETUBAL"
"2006-04-25";10;10;4704;4704;0;0;7709;7709;231,1;231,1;"OLHAO"
"2006-04-25";417,1;417,1;55,3;55,3;0;0;2457,7;2457,7;2095,5;2095,5;"QUARTEIRA"
"2006-04-26";0;0;19810;19810;0;0;132;132;0;0;"SESIMBRA"
"2006-04-26";43,4;43,4;0;0;0;0;1425,8;1425,8;3150,9;3150,9;"SETUBAL"
"2006-04-26";2832;2832;16848;16848;0;0;63,6;63,6;2134;2134;"SINES"
"2006-04-27";224,4;224,4;1717,2;1717,2;0;0;432,7;432,7;1612,5;1612,5;"SETUBAL"
"2006-04-27";969;969;1795;1795;0;0;3526;3526;71,7;71,7;"OLHAO"
"2006-04-27";5,3;5,3;0;0;0;0;3,4;3,4;32,5;32,5;"QUARTEIRA"
"2006-04-28";648;648;40752;40752;0;0;115,3;115,3;565,3;565,3;"SINES"
"2006-04-28";3571;3571;34;34;0;0;8077;8077;34,1;34,1;"OLHAO"
"2006-04-28";34;34;0;0;0;0;684;684;124,8;124,8;"QUARTEIRA"
"2006-05-01";126,2;126,2;137,6;137,6;0;0;1339,7;1339,7;1760,7;1760,7;"SETUBAL"
"2006-05-01";4896;4896;20808;20808;0;0;391,2;391,2;113,1;113,1;"SINES"
"2006-05-01";163;163;1408;1408;0;0;4397;4397;460,8;460,8;"OLHAO"
"2006-05-01";24;24;112,5;112,5;0;0;904,5;904,5;21,8;21,8;"QUARTEIRA"
"2006-05-02";0;0;917,4;917,4;0;0;1557,1;1557,1;527,9;527,9;"SETUBAL"
"2006-05-02";135;135;194;194;0;0;1566;1566;74,8;74,8;"OLHAO"
"2006-05-02";22,4;22,4;22,8;22,8;0;0;544,7;544,7;0;0;"QUARTEIRA"
"2006-05-03";180;180;39645;39645;0;0;216;216;0;0;"FIGUEIRA DA FOZ"
"2006-05-03";119;119;2475;2475;0;0;960,3;960,3;3288,4;3288,4;"SETUBAL"
"2006-05-03";840;840;20184;20184;0;0;184,4;184,4;308,7;308,7;"SINES"
"2006-05-03";51;51;701;701;0;0;1850;1850;64,4;64,4;"OLHAO"
"2006-05-03";0;0;0;0;0;0;1423;1423;0;0;"QUARTEIRA"
"2006-05-04";22,5;22,5;1440;1440;0;0;1494;1494;0;0;"MATOSINHOS"
"2006-05-04";0;0;13365;13365;0;0;28,4;28,4;1241,3;1241,3;"SESIMBRA"
"2006-05-04";0;0;70,9;70,9;0;0;539,3;539,3;5334,5;5334,5;"SETUBAL"
"2006-05-04";2160;2160;24504;24504;0;0;137,1;137,1;966,7;966,7;"SINES"
"2006-05-04";446;446;584;584;0;0;4088;4088;208,7;208,7;"OLHAO"
"2006-05-04";143,2;143,2;47,2;47,2;0;0;13,6;13,6;202,9;202,9;"QUARTEIRA"
"2006-05-05";2832;2832;8088;8088;0;0;84,8;84,8;1447,5;1447,5;"SINES"
"2006-05-05";45;45;81;81;0;0;3396;3396;63;63;"OLHAO"
"2006-05-05";0;0;172,8;172,8;0;0;1172,2;1172,2;0;0;"QUARTEIRA"
"2006-05-07";22,5;22,5;59310;59310;0;0;972;972;0;0;"MATOSINHOS"
"2006-05-07";0;0;40477,5;40477,5;0;0;216;216;0;0;"FIGUEIRA DA FOZ"
"2006-05-07";225;225;38137,5;38137,5;0;0;11,8;11,8;1032,5;1032,5;"PENICHE"
"2006-05-07";0;0;417,3;417,3;0;0;127;127;6994,9;6994,9;"SETUBAL"
"2006-05-08";0;0;56565;56565;0;0;6102;6102;0;0;"MATOSINHOS"
"2006-05-08";980;980;4088,1;4088,1;0;0;381,5;381,5;1569;1569;"SESIMBRA"
"2006-05-08";180;180;400;400;0;0;1157,7;1157,7;1228,9;1228,9;"SETUBAL"
"2006-05-08";417,6;417,6;3533;3533;0;0;200;200;1225,4;1225,4;"SINES"
"2006-05-08";8225;8225;3903;3903;247;247;2435;2435;172;172;"OLHAO"
"2006-05-08";9;9;203,1;203,1;0;0;2343,2;2343,2;28;28;"QUARTEIRA"
"2006-05-09";22,5;22,5;57510;57510;0;0;540;540;0;0;"MATOSINHOS"
"2006-05-09";722,6;722,6;12057,5;12057,5;0;0;88;88;334,8;334,8;"SESIMBRA"
"2006-05-09";272,4;272,4;124,2;124,2;0;0;218,1;218,1;247,5;247,5;"SETUBAL"
"2006-05-09";3000;3000;4793,9;4793,9;0;0;187,6;187,6;520,4;520,4;"SINES"
"2006-05-09";2284;2284;694;694;79;79;5386;5386;109,9;109,9;"OLHAO"
"2006-05-09";589,4;589,4;0;0;0;0;622;622;115,1;115,1;"QUARTEIRA"
"2006-05-10";90;90;56677,5;56677,5;0;0;522;522;90;90;"MATOSINHOS"
"2006-05-10";2100;2100;6358;6358;0;0;72;72;654,1;654,1;"SESIMBRA"
"2006-05-10";0;0;141,2;141,2;0;0;424,9;424,9;1189,2;1189,2;"SETUBAL"
"2006-05-10";5784;5784;8466,2;8466,2;0;0;243;243;137,8;137,8;"SINES"
"2006-05-10";1598;1598;2521;2521;0;0;2521;2521;108,3;108,3;"OLHAO"
"2006-05-10";60,6;60,6;28;28;0;0;1971,4;1971,4;596,8;596,8;"QUARTEIRA"
"2006-05-11";112,5;112,5;55642,5;55642,5;0;0;1062;1062;67,5;67,5;"MATOSINHOS"
"2006-05-11";252;252;6972,7;6972,7;0;0;646,2;646,2;206,8;206,8;"SESIMBRA"
"2006-05-11";0;0;131,8;131,8;0;0;1063,3;1063,3;1461,6;1461,6;"SETUBAL"
"2006-05-11";6144;6144;15830;15830;0;0;46,4;46,4;95,1;95,1;"SINES"
"2006-05-11";42;42;651;651;32;32;6550;6550;96,3;96,3;"OLHAO"
"2006-05-11";19,9;19,9;9,8;9,8;0;0;874,4;874,4;180,1;180,1;"QUARTEIRA"
"2006-05-12";760;760;3163,1;3163,1;0;0;855,4;855,4;31,5;31,5;"SESIMBRA"
"2006-05-12";504;504;16054,8;16054,8;0;0;24;24;47,6;47,6;"SINES"
"2006-05-14";0;0;66645;66645;0;0;54;54;67,5;67,5;"MATOSINHOS"
"2006-05-14";0;0;0;0;0;0;14,9;14,9;792,2;792,2;"SETUBAL"
"2006-05-15";495;495;108135;108135;0;0;234;234;0;0;"MATOSINHOS"
"2006-05-15";0;0;32062,5;32062,5;0;0;756;756;0;0;"FIGUEIRA DA FOZ"
"2006-05-15";3680;3680;2011,8;2011,8;0;0;58;58;133,5;133,5;"SESIMBRA"
"2006-05-15";3179;3179;2173;2173;0;0;180,1;180,1;1819;1819;"SETUBAL"
"2006-05-15";0;0;12528;12528;8;8;176;176;70;70;"OLHAO"
"2006-05-15";7,8;7,8;29,4;29,4;0;0;17,6;17,6;163,3;163,3;"QUARTEIRA"
"2006-05-16";45;45;19755;19755;0;0;144;144;0;0;"MATOSINHOS"
"2006-05-16";67,5;67,5;26527,5;26527,5;0;0;324;324;0;0;"FIGUEIRA DA FOZ"
"2006-05-16";4240;4240;9483;9483;0;0;156;156;565,3;565,3;"SESIMBRA"
"2006-05-16";489,5;489,5;461,1;461,1;0;0;560,5;560,5;1204,4;1204,4;"SETUBAL"
"2006-05-16";3168;3168;26688;26688;0;0;781,6;781,6;1079,4;1079,4;"SINES"
"2006-05-16";1997;1997;6000;6000;0;0;14;14;3,6;3,6;"OLHAO"
"2006-05-16";5;5;0;0;0;0;3,3;3,3;270,1;270,1;"QUARTEIRA"
"2006-05-17";135;135;40815;40815;0;0;2376;2376;0;0;"MATOSINHOS"
"2006-05-17";521,6;521,6;543,6;543,6;0;0;485,4;485,4;1190;1190;"SETUBAL"
"2006-05-17";2219;2219;32520;32520;0;0;219;219;64,9;64,9;"SINES"
"2006-05-17";7775;7775;1082;1082;0;0;14;14;0;0;"OLHAO"
"2006-05-17";0;0;636;636;0;0;6,7;6,7;285,2;285,2;"QUARTEIRA"
"2006-05-18";3645;3645;42862,5;42862,5;0;0;432;432;1057,5;1057,5;"MATOSINHOS"
"2006-05-18";0;0;7120,3;7120,3;0;0;25,4;25,4;87;87;"SESIMBRA"
